pid,seed,cost,incb
596,1337,15.285024,"{'avg_value': 0.06891060298399143, 'avg_value_by_weight': 0.8757395199980538, 'max_value': -0.878508061435819, 'max_value_by_weight': -0.03403368414697372, 'min_value': 0.3433028720414344, 'min_value_by_weight': 0.10562119394284686, 'weight': 0.41468344621245445}"
597,1337,9.449698,"{'avg_value': -0.4321221325293212, 'avg_value_by_weight': 0.975909616496603, 'max_value': -0.8887140870996506, 'max_value_by_weight': -0.3410774974893358, 'min_value': 0.40716345243685614, 'min_value_by_weight': 0.8638307502215852, 'weight': 0.376244332151787}"
598,1337,13.333414999999999,"{'avg_value': -0.2192315733606267, 'avg_value_by_weight': 0.5683092557859408, 'max_value': -0.8921037221725232, 'max_value_by_weight': -0.07858001351742239, 'min_value': 0.1550809302235978, 'min_value_by_weight': 0.7543043308265667, 'weight': 0.8665371348697397}"
599,1337,35.523624999999996,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
600,470,21.568495,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
601,470,8.738385,"{'avg_value': -0.8347455470767908, 'avg_value_by_weight': 0.8190396761473544, 'max_value': -0.5235917606779505, 'max_value_by_weight': 0.022207270710573157, 'min_value': 0.5720822173360665, 'min_value_by_weight': 0.0853692654803535, 'weight': 0.33300859818951034}"
602,1337,22.588161,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
603,1337,10.553937,"{'avg_value': -0.10925711357416623, 'avg_value_by_weight': 0.9376509189308073, 'max_value': -0.9234853711330475, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.4280347415700587, 'min_value_by_weight': 0.4055803078621245, 'weight': 0.40068507481493}"
604,470,16.251396,"{'avg_value': -0.8108916161753497, 'avg_value_by_weight': 0.09132786757113642, 'max_value': -0.8539531339481009, 'max_value_by_weight': 0.0714179809203137, 'min_value': 0.8126035481869234, 'min_value_by_weight': 0.3114346590095025, 'weight': -0.22095977669256228}"
605,1337,13.288529,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
606,983439,24.987139,"{'avg_value': -0.7841068940467193, 'avg_value_by_weight': -0.03625660746219794, 'max_value': -0.9847401785535919, 'max_value_by_weight': -0.6268032698051831, 'min_value': 0.8176723692247958, 'min_value_by_weight': 0.9525200135200671, 'weight': -0.9665559038550042}"
607,1337,31.291971999999998,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
608,578,42.490881,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
609,1337,13.670424,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
610,578,29.1296,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7758443645577164, 'max_value': -0.6149903449340788, 'max_value_by_weight': 0.6589626927567385, 'min_value': 0.6457409198898965, 'min_value_by_weight': -0.6647416019725015, 'weight': 0.2003701829825022}"
611,578,7.514627,"{'avg_value': -0.7047643905378913, 'avg_value_by_weight': 0.9182489247502592, 'max_value': -0.9431350282447126, 'max_value_by_weight': 0.10482147093249838, 'min_value': 0.7393811988415024, 'min_value_by_weight': 0.7894154370691975, 'weight': 0.2794123779492148}"
612,578,10.233901000000001,"{'avg_value': -0.9448032507804489, 'avg_value_by_weight': 0.7396913394836697, 'max_value': -0.9431350282447126, 'max_value_by_weight': 0.015573524521669047, 'min_value': 0.4966702550672655, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.4505579122798564}"
613,578,29.652809,"{'avg_value': -0.9497620346429612, 'avg_value_by_weight': 0.4868090090581312, 'max_value': -0.3099334364139845, 'max_value_by_weight': 0.6303454231714307, 'min_value': 0.6668241782826192, 'min_value_by_weight': 0.7885623180018313, 'weight': 0.6178586884920212}"
614,1337,23.700115999999998,"{'avg_value': 0.3760277610325682, 'avg_value_by_weight': 0.5633666619313666, 'max_value': -0.8271349419816643, 'max_value_by_weight': 0.04758122101781548, 'min_value': -0.05818801946256391, 'min_value_by_weight': 0.927475208355562, 'weight': 0.09695195731977746}"
615,578,18.563368999999998,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
616,578,29.295873,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
617,578,71.103934,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
618,578,30.408171,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
619,578,35.196159,"{'avg_value': -0.909469073462702, 'avg_value_by_weight': 0.8535419530296473, 'max_value': -0.6678307342861864, 'max_value_by_weight': -0.22765093309612894, 'min_value': 0.7752844204323075, 'min_value_by_weight': -0.18616940439870233, 'weight': 0.05578290802292751}"
620,578,15.572537,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
621,470,8.519312,"{'avg_value': -0.9576471979454515, 'avg_value_by_weight': 0.6980801203819329, 'max_value': -0.5112972856936295, 'max_value_by_weight': -0.109077453483027, 'min_value': 0.7232241256690386, 'min_value_by_weight': 0.7670886519964204, 'weight': 0.8848812160718034}"
622,578,15.122468999999999,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
623,578,22.242445999999997,"{'avg_value': -0.8407804388673077, 'avg_value_by_weight': 0.7434409982716386, 'max_value': -0.9887730235680869, 'max_value_by_weight': 0.8147766266790226, 'min_value': 0.5462509303890215, 'min_value_by_weight': -0.6134390848125393, 'weight': 0.07605284314686678}"
624,470,19.25494,"{'avg_value': -0.7869127092676569, 'avg_value_by_weight': 0.20883570972130983, 'max_value': -0.6411966040183935, 'max_value_by_weight': 0.38826949142088507, 'min_value': 0.4592608456639906, 'min_value_by_weight': 0.02737277603051891, 'weight': -0.8202665219685662}"
625,578,14.972071,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
626,3345,22.639190000000003,"{'avg_value': -0.4642702266599079, 'avg_value_by_weight': 0.8025390143673692, 'max_value': -0.26902633938086984, 'max_value_by_weight': 0.5297849827087893, 'min_value': 0.634652860978125, 'min_value_by_weight': 0.9770934216372158, 'weight': 0.7533496870007097}"
627,470,11.83693,"{'avg_value': -0.8134698218434899, 'avg_value_by_weight': 0.374121038619752, 'max_value': -0.751476085216779, 'max_value_by_weight': 0.826275072461339, 'min_value': 0.9138192279251254, 'min_value_by_weight': 0.9126288293683653, 'weight': 0.6833034929563504}"
628,3345,15.368217000000001,"{'avg_value': -0.18009671794675608, 'avg_value_by_weight': 0.9273210753682508, 'max_value': -0.9916635495555073, 'max_value_by_weight': 0.09694262587832925, 'min_value': 0.04620831071422393, 'min_value_by_weight': 0.7375704953678841, 'weight': -0.42617982488759565}"
629,470,20.168549,"{'avg_value': -0.2619577242340627, 'avg_value_by_weight': -0.274943946535843, 'max_value': -0.7661111619087853, 'max_value_by_weight': 0.6727537782391633, 'min_value': 0.44585718742480784, 'min_value_by_weight': 0.8397942863575134, 'weight': 0.23266478078061836}"
630,578,15.691829,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
631,470,11.188883,"{'avg_value': -0.8166758408565962, 'avg_value_by_weight': 0.6912776930664797, 'max_value': -0.6297531991822658, 'max_value_by_weight': 0.7502945015111464, 'min_value': 0.8916042220693781, 'min_value_by_weight': 0.5210884589890703, 'weight': 0.741853820770455}"
632,1337,11.323604,"{'avg_value': -0.014089068404502747, 'avg_value_by_weight': 0.9454946823126089, 'max_value': -0.9456312970800502, 'max_value_by_weight': -0.13951083133999376, 'min_value': 0.44841759808953485, 'min_value_by_weight': 0.6092057091000165, 'weight': -0.31224372093777664}"
633,1337,30.997721000000002,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
634,3345,17.690771,"{'avg_value': -0.0775356888308858, 'avg_value_by_weight': 0.620298965254015, 'max_value': -0.9720513179164709, 'max_value_by_weight': -0.8242166297747537, 'min_value': 0.04745156384624383, 'min_value_by_weight': 0.9416572614158392, 'weight': -0.47799082602423515}"
635,578,14.372553000000002,"{'avg_value': -0.7000845855153318, 'avg_value_by_weight': 0.8101045959540762, 'max_value': -0.6698547834923184, 'max_value_by_weight': 0.8673280931870877, 'min_value': 0.6063994509991519, 'min_value_by_weight': -0.18844490519499557, 'weight': 0.24059489694021674}"
636,1337,23.179689,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
637,1337,13.896038,"{'avg_value': -0.4263450438759082, 'avg_value_by_weight': 0.9610119982224115, 'max_value': -0.963794847953725, 'max_value_by_weight': 0.7908519174964617, 'min_value': 0.6335228683820626, 'min_value_by_weight': -0.8107241160277459, 'weight': 0.6616153602837502}"
638,3345,12.236366,"{'avg_value': -0.7687813424957903, 'avg_value_by_weight': 0.5559049761172861, 'max_value': -0.8952351773693019, 'max_value_by_weight': -0.3764510208039388, 'min_value': 0.47726733297316515, 'min_value_by_weight': 0.9815074187558124, 'weight': -0.1529105496995219}"
639,578,23.964648,"{'avg_value': -0.7934046521762042, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9472696891043344, 'max_value_by_weight': -0.0895586341975434, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.6968401171692828, 'weight': 0.6590300484550868}"
640,983439,23.427648,"{'avg_value': 0.1456696394251169, 'avg_value_by_weight': 0.5229340061505416, 'max_value': -0.6621531759797381, 'max_value_by_weight': 0.9538522254067174, 'min_value': 0.49376270862809446, 'min_value_by_weight': 0.3294838155754509, 'weight': 0.4443654548277014}"
641,578,13.758089,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
642,578,18.261396,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
643,3345,12.763746000000001,"{'avg_value': -0.8244638348642356, 'avg_value_by_weight': 0.5330772918198834, 'max_value': -0.7009173117971454, 'max_value_by_weight': 0.2832830886767643, 'min_value': 0.645274608391043, 'min_value_by_weight': 0.4689811442984153, 'weight': 0.6168499949927009}"
644,578,21.294576,"{'avg_value': -0.7704450346056559, 'avg_value_by_weight': 0.7508945688050723, 'max_value': -0.9431350282447126, 'max_value_by_weight': 0.13868224308109633, 'min_value': 0.8189359072238229, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.5262556041776822}"
645,1337,25.448195000000002,"{'avg_value': -0.23577102210404766, 'avg_value_by_weight': 0.4797838453851757, 'max_value': -0.33193853982991883, 'max_value_by_weight': 0.8733731796240858, 'min_value': 0.4038516613516705, 'min_value_by_weight': 0.3151669123427454, 'weight': 0.22813939611182898}"
646,578,29.755546000000002,"{'avg_value': -0.9482830813183707, 'avg_value_by_weight': 0.6750243333966437, 'max_value': 0.004812113546352359, 'max_value_by_weight': -0.22825110929244463, 'min_value': -0.052053839516640776, 'min_value_by_weight': 0.8237475150688545, 'weight': 0.7206417034254027}"
647,1337,34.435414,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
648,578,13.580525999999999,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
649,470,30.42763,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
650,470,16.356925,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
651,578,18.570495,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
652,578,6.947329,"{'avg_value': -0.9619005210032888, 'avg_value_by_weight': 0.90988158356202, 'max_value': -0.9638168989706931, 'max_value_by_weight': -0.13600920319907228, 'min_value': 0.7185408769938577, 'min_value_by_weight': 0.5514257946034591, 'weight': 0.5067830436076552}"
653,1337,17.943492,"{'avg_value': -0.21628012494972293, 'avg_value_by_weight': 0.8869513922753702, 'max_value': -0.5506714874916665, 'max_value_by_weight': 0.045532922359347694, 'min_value': 0.21130211114096076, 'min_value_by_weight': 0.10342399959112902, 'weight': 0.3806992906472939}"
654,578,20.758117000000002,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
655,1337,32.662986,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
656,578,49.674028,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
657,470,44.410149000000004,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
658,578,20.200084,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
659,470,11.809581999999999,"{'avg_value': -0.49060793722597695, 'avg_value_by_weight': 0.7287495672433051, 'max_value': -0.959285665775983, 'max_value_by_weight': -0.40554465449680854, 'min_value': 0.9046281113925421, 'min_value_by_weight': 0.2318206832323204, 'weight': 0.21180433094610085}"
660,470,11.257496999999999,"{'avg_value': -0.36420409586166547, 'avg_value_by_weight': 0.6795722056837006, 'max_value': -0.981987570975294, 'max_value_by_weight': 0.07656799656123359, 'min_value': 0.7753619439588366, 'min_value_by_weight': 0.5617750233707246, 'weight': 0.06895667549615325}"
661,470,15.959472,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
662,470,16.374469,"{'avg_value': -0.7535744123645125, 'avg_value_by_weight': 0.7742395479611381, 'max_value': -0.6672234599479998, 'max_value_by_weight': -0.40903746671946084, 'min_value': 0.8634282214493922, 'min_value_by_weight': 0.06342988689227025, 'weight': -0.13928780055918888}"
663,470,10.919228,"{'avg_value': -0.4251229361918072, 'avg_value_by_weight': 0.9041339808957574, 'max_value': -0.8918273777678295, 'max_value_by_weight': -0.04910256086722753, 'min_value': 0.7523341932170189, 'min_value_by_weight': 0.28215715195218305, 'weight': 0.26210201216253814}"
664,1337,18.5641,"{'avg_value': -0.09632173983744585, 'avg_value_by_weight': 0.935759425977613, 'max_value': -0.701048819070464, 'max_value_by_weight': 0.43191811779299205, 'min_value': 0.2759095152421245, 'min_value_by_weight': 0.2311107764909428, 'weight': 0.6644755660246786}"
665,1337,27.713769,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
666,3345,10.478733,"{'avg_value': -0.9368027548264815, 'avg_value_by_weight': 0.9018604877521976, 'max_value': -0.8795073612360941, 'max_value_by_weight': 0.2502209383944052, 'min_value': 0.5571105779578489, 'min_value_by_weight': 0.7728226497181518, 'weight': 0.7010378018503247}"
667,578,41.502992,"{'avg_value': -0.6870035738872751, 'avg_value_by_weight': 0.8326383215805457, 'max_value': -0.855918801942025, 'max_value_by_weight': -0.696055529464356, 'min_value': 0.931554160938318, 'min_value_by_weight': 0.930164571924869, 'weight': -0.25072782019254003}"
668,1337,44.283535,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
669,1337,11.646975000000001,"{'avg_value': -0.05815068552120217, 'avg_value_by_weight': 0.7536349392247492, 'max_value': -0.7254802127271092, 'max_value_by_weight': 0.05294501134911944, 'min_value': 0.20627047142819843, 'min_value_by_weight': 0.40482102541496046, 'weight': 0.5529587598430221}"
670,1337,28.110598,"{'avg_value': -0.5962656471856014, 'avg_value_by_weight': 0.6251440609751981, 'max_value': -0.9049804084343496, 'max_value_by_weight': -0.5732906246912679, 'min_value': 0.3090185537774588, 'min_value_by_weight': 0.49591058695710677, 'weight': -0.4414631696933653}"
671,578,23.178161,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
672,470,20.326048,"{'avg_value': -0.8388284293177575, 'avg_value_by_weight': 0.769849272176284, 'max_value': 0.030756635026110368, 'max_value_by_weight': 0.2022900181231293, 'min_value': -0.01543813802238092, 'min_value_by_weight': 0.7372403814605331, 'weight': 0.48286844704923415}"
673,470,20.704417,"{'avg_value': -0.7567425203182823, 'avg_value_by_weight': 0.81677153784339, 'max_value': -0.39456944860032017, 'max_value_by_weight': 0.20893038382822238, 'min_value': 0.6584333633393062, 'min_value_by_weight': 0.260578079956852, 'weight': 0.5918324016230461}"
674,3345,8.846476,"{'avg_value': -0.6754723582656188, 'avg_value_by_weight': -0.30385231602201523, 'max_value': -0.8594282065780718, 'max_value_by_weight': 0.1438281234671892, 'min_value': 0.4949670574271796, 'min_value_by_weight': 0.8575934082496421, 'weight': 0.05817827451959512}"
675,1337,6.827691,"{'avg_value': -0.9810120629473232, 'avg_value_by_weight': 0.9938209628644652, 'max_value': -0.4788770547656638, 'max_value_by_weight': 0.6342168283180674, 'min_value': 0.6958185846649649, 'min_value_by_weight': -0.26226849529114105, 'weight': 0.23159928702029942}"
676,470,26.494524,"{'avg_value': -0.7762698275508957, 'avg_value_by_weight': 0.7280343580551303, 'max_value': -0.7651725049453304, 'max_value_by_weight': 0.37487339859197677, 'min_value': 0.652266518245487, 'min_value_by_weight': 0.7840390786543003, 'weight': 0.8224514927990536}"
677,470,19.792472,"{'avg_value': -0.6675870869228032, 'avg_value_by_weight': 0.4032837471331585, 'max_value': -0.6580912600230278, 'max_value_by_weight': 0.24313150909226056, 'min_value': 0.5952566202481038, 'min_value_by_weight': 0.9105573248789827, 'weight': 0.48388276806871144}"
678,470,32.666039,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
679,578,49.737995,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
680,1337,41.118659,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
681,1337,43.666363,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
682,470,33.494484,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
683,1337,43.578968,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
684,1337,71.463414,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
685,578,16.495629,"{'avg_value': -0.7743813854254122, 'avg_value_by_weight': 0.8886656177181735, 'max_value': -0.65580042643138, 'max_value_by_weight': 0.7377153935974867, 'min_value': 0.5042480609331774, 'min_value_by_weight': 0.6539378377307592, 'weight': 0.42990736183002953}"
686,578,16.302644,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.8574641562755636, 'max_value': -0.9177059778243036, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.6724155772869584, 'min_value_by_weight': 0.770990224051016, 'weight': 0.3725936202254656}"
687,578,48.351222,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
688,578,21.594828,"{'avg_value': -0.33956295975596706, 'avg_value_by_weight': 0.9084915906199853, 'max_value': -0.8083597151731083, 'max_value_by_weight': 0.9875101351742275, 'min_value': 0.679572579506935, 'min_value_by_weight': -0.9677546559272503, 'weight': 0.06990492491608458}"
689,578,15.873728,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.5259700504550582, 'max_value': -0.9435700303473461, 'max_value_by_weight': -0.2098570783489827, 'min_value': 0.6256279152316464, 'min_value_by_weight': 0.9690550109327716, 'weight': 0.3971018093643284}"
690,578,19.105279,"{'avg_value': -0.907074780525348, 'avg_value_by_weight': 0.8519684307738213, 'max_value': -0.7877029704046995, 'max_value_by_weight': -0.5852888350074512, 'min_value': 0.6130546569814972, 'min_value_by_weight': 0.8334194188006725, 'weight': 0.5366611878598995}"
691,578,20.797902999999998,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
692,578,21.076484,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
693,578,17.581697,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
694,983439,12.468815000000001,"{'avg_value': -0.6410188214599919, 'avg_value_by_weight': 0.4625675242186984, 'max_value': -0.47159326183039174, 'max_value_by_weight': 0.810064570261882, 'min_value': 0.9347692996500494, 'min_value_by_weight': 0.8850733232601149, 'weight': 0.11259578195643494}"
