pid,seed,cost,incb
485,578,13.280727,"{'avg_value': -0.9927062669898563, 'avg_value_by_weight': 0.4445518881763568, 'max_value': -0.970865878349052, 'max_value_by_weight': 0.37497986853372667, 'min_value': 0.7199337019077803, 'min_value_by_weight': -0.48887678329161277, 'weight': -0.18094540135480397}"
486,578,6.594746,"{'avg_value': -0.3520967945574842, 'avg_value_by_weight': 0.4450157630190599, 'max_value': -0.5589785042500605, 'max_value_by_weight': 0.45667106349428255, 'min_value': 0.6969952477289378, 'min_value_by_weight': 0.9278724580225401, 'weight': 0.25492013861651097}"
487,578,6.636058,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
488,470,9.694505,"{'avg_value': -0.9486846956915258, 'avg_value_by_weight': 0.30213676491722574, 'max_value': -0.8574174741658651, 'max_value_by_weight': 0.40693712658440995, 'min_value': 0.581049198360182, 'min_value_by_weight': 0.9258398835928652, 'weight': 0.6286905152575546}"
489,578,8.759049000000001,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
490,578,8.262485,"{'avg_value': -0.8868015345549742, 'avg_value_by_weight': 0.9839346977791743, 'max_value': -0.7374196200482712, 'max_value_by_weight': -0.7973760147906326, 'min_value': 0.2224512661078859, 'min_value_by_weight': 0.8553181037016417, 'weight': 0.5520814034551156}"
491,578,4.465333,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
492,1337,36.736872999999996,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
493,470,4.922586,"{'avg_value': -0.6845755699223474, 'avg_value_by_weight': 0.6517165504553262, 'max_value': -0.6359311436095071, 'max_value_by_weight': -0.0868515880353159, 'min_value': 0.8083773857611904, 'min_value_by_weight': 0.7505752242993191, 'weight': 0.1645833706484654}"
494,578,4.801359,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
495,578,6.910034,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
496,578,5.694139,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
497,578,8.042946,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
498,578,10.923415,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
499,578,9.942582999999999,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
500,578,5.878591999999999,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
501,578,6.286825,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
502,578,14.079476999999999,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
503,578,13.796845,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
504,578,6.077755,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
505,1337,7.693149,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
506,1337,10.935171,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
507,578,13.739175999999999,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
508,1337,9.112528,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
509,578,8.873543,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
510,578,6.290697,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
511,1337,4.581056,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
512,578,19.372103000000003,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
513,1337,13.899101,"{'avg_value': 0.1998038968125766, 'avg_value_by_weight': 0.546025671213725, 'max_value': -0.43659078242161553, 'max_value_by_weight': -0.5157315535631346, 'min_value': 0.454746171091184, 'min_value_by_weight': 0.6686964875716821, 'weight': 0.5317808207933126}"
514,578,7.8762859999999995,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
515,578,8.345919,"{'avg_value': -0.6916364227333938, 'avg_value_by_weight': 0.3401335789583422, 'max_value': -0.6355100362673733, 'max_value_by_weight': -0.1887647361004845, 'min_value': 0.545382110489776, 'min_value_by_weight': 0.1264966594294341, 'weight': -0.4363818379345956}"
516,578,3.232469,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
517,578,12.988871000000001,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
518,1337,6.724443,"{'avg_value': 0.043295374786144425, 'avg_value_by_weight': 0.9820037586336645, 'max_value': -0.5254611552434187, 'max_value_by_weight': 0.33339153260766685, 'min_value': 0.07393598874540519, 'min_value_by_weight': 0.4101192797316717, 'weight': 0.2623715611425572}"
519,983439,13.826238,"{'avg_value': -0.1237544631221188, 'avg_value_by_weight': -0.22486016722221125, 'max_value': -0.1707404476203065, 'max_value_by_weight': -0.06494248731551133, 'min_value': -0.013331336505446156, 'min_value_by_weight': 0.6939794950267995, 'weight': -0.4585092588505282}"
520,1337,10.967279,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
521,578,7.884055,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
522,578,6.855242,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
523,578,19.157973,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
524,578,7.144470999999999,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
525,578,5.783033,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
526,470,4.5298169999999995,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
527,470,4.0484089999999995,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
528,578,7.242278,"{'avg_value': -0.9544231925221331, 'avg_value_by_weight': 0.6858610317460094, 'max_value': -0.6849567011576034, 'max_value_by_weight': 0.021446284404206928, 'min_value': 0.8661236757190578, 'min_value_by_weight': 0.143824616259417, 'weight': 0.9218646584816015}"
529,578,6.638867,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
530,578,5.272997,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
531,578,5.503135,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
532,470,5.471679999999999,"{'avg_value': -0.6825101259326882, 'avg_value_by_weight': 0.7500711019489747, 'max_value': -0.8395249271033234, 'max_value_by_weight': 0.48141498694873186, 'min_value': 0.7599126532125524, 'min_value_by_weight': 0.6810561589131527, 'weight': -0.1372823199169364}"
533,578,7.246767,"{'avg_value': 0.023751742323128378, 'avg_value_by_weight': 0.49841612345104425, 'max_value': -0.6241284352809826, 'max_value_by_weight': 0.6684623655691806, 'min_value': 0.5172566816111217, 'min_value_by_weight': 0.29270743593218174, 'weight': 0.5067558588677377}"
534,578,21.957639,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
535,578,7.650903,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
536,578,5.955945,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
537,578,9.116676,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
538,578,8.026,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
539,578,6.850045000000001,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
540,578,6.375306999999999,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
541,470,5.940616,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
542,470,7.965832,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
543,578,10.412902,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
544,578,9.300307,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
545,578,8.382893,"{'avg_value': -0.8057626617884903, 'avg_value_by_weight': 0.7889708923416612, 'max_value': -0.895975760151309, 'max_value_by_weight': 0.6938293821380859, 'min_value': 0.3844059734243197, 'min_value_by_weight': 0.9809508670034084, 'weight': -0.34832464983848954}"
546,983439,10.029357000000001,"{'avg_value': 0.05557725141138059, 'avg_value_by_weight': 0.613295334585876, 'max_value': -0.7126739557667949, 'max_value_by_weight': 0.32313510616185614, 'min_value': 0.7003562236619636, 'min_value_by_weight': 0.46589700862155614, 'weight': 0.9928046069716328}"
547,1337,7.3171550000000005,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
548,578,8.931436,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
549,578,11.470111000000001,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
550,578,3.833461,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
551,470,5.997975,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
552,578,4.505369,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
553,578,9.084966,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
554,578,7.0824739999999995,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
555,1337,5.943631,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
556,578,16.15623,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
557,578,3.1683179999999997,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
558,578,9.373650999999999,"{'avg_value': -0.49593290283627, 'avg_value_by_weight': 0.55955697962659, 'max_value': -0.7508446363619519, 'max_value_by_weight': -0.2683480668405869, 'min_value': 0.4799779543527971, 'min_value_by_weight': 0.8063715498748665, 'weight': -0.3041868137548025}"
559,1337,10.601355,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
560,578,19.820889,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
561,578,9.579896,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
562,1337,4.652218,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
563,470,5.886309000000001,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
564,1337,6.004288,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
565,1337,7.324982,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
566,578,4.305988,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
567,1337,3.5586909999999996,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
568,1337,4.263195,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
569,578,11.296824,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
570,578,10.14544,"{'avg_value': 0.20471215741150495, 'avg_value_by_weight': 0.7358199529664669, 'max_value': -0.8119258573809633, 'max_value_by_weight': 0.5278996564041818, 'min_value': -0.2511901895818376, 'min_value_by_weight': 0.5311984836740926, 'weight': 0.1503827091622838}"
571,1337,7.531447,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
572,1337,4.121997,"{'avg_value': -0.5488639572506233, 'avg_value_by_weight': 0.9508093208027504, 'max_value': -0.8305015318354678, 'max_value_by_weight': -0.6178632031107874, 'min_value': 0.8801470005468468, 'min_value_by_weight': 0.8129972963189727, 'weight': 0.6934704563406344}"
573,1337,4.869067,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
574,1337,5.356351,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
575,1337,5.138144,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
576,1337,11.143077,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
577,470,9.327024999999999,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
578,578,7.163423,"{'avg_value': -0.8419811000561778, 'avg_value_by_weight': 0.620442511096857, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.08977322210550653, 'min_value': 0.7817181993394282, 'min_value_by_weight': 0.7707911391753863, 'weight': 0.5135513015334958}"
579,1337,21.887424000000003,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
580,578,7.076625999999999,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
581,1337,4.983751,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
582,470,16.626723000000002,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
583,578,10.62198,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
